id_movimiento,fecha,sku,refaccion,categoria,region,cantidad,costo_unitario,costo_total,lead_time_dias,critica,hubo_stockout
MOV-00636,09/04/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,1.0,1545.84,1545.84,6,Si,False
MOV-00093,06/05/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,4.0,1597.17,6388.68,6,Si,True
MOV-00244,28/02/2025,REF-118,Contactor,Electrico,Centro,3.0,461.6,1384.8,5,No,False
MOV-01385,20/08/2025,REF-108,Empaque de puerta,Sello,Sureste,3.0,525.0,1575.0,7,Si,False
MOV-00449,20/12/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,867.12,2601.36,8,No,True
MOV-00966,15/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,3.0,1475.55,4426.65,6,Si,False
MOV-01711,15/07/2025,REF-110,Ventilador condensador,Ventilacion,Norte,2.0,1205.77,2411.54,9,No,False
MOV-01356,17/05/2025,REF-113,Filtro deshidratador,Filtro,Centro,3.0,165.2,495.6,5,No,False
MOV-00744,13/09/2025,REF-116,Motor de damper,Ventilacion,Sureste,3.0,762.41,2287.23,10,No,False
MOV-00609,13/03/2025,REF-108,Empaque de puerta,Sello,Centro,2.0,500.64,1001.28,7,Si,False
MOV-01716,09/03/2025,REF-116,Motor de damper,Ventilacion,Occidente,1.0,883.34,883.34,10,No,False
MOV-00842,09/07/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,3.0,955.78,2867.34,8,No,False
MOV-00762,23/10/2025,REF-111,Rele de arranque,Electrico,Norte,2.0,193.08,386.16,3,No,False
MOV-00478,17/10/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,3.0,1100.86,3302.58,9,No,True
MOV-00996,31/01/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,3.0,942.34,2827.02,4,Si,False
MOV-00788,21/07/2025,REF-108,Empaque de puerta,Sello,Centro,1.0,493.51,493.51,7,Si,False
MOV-00263,23/06/2025,REF-116,Motor de damper,Ventilacion,Centro,1.0,832.16,832.16,10,No,False
MOV-00058,03/12/2025,REF-117,Sensor de temperatura,Control,Centro,1.0,354.47,354.47,4,No,False
MOV-00430,18/11/2025,REF-116,Motor de damper,Ventilacion,Bajio,3.0,795.27,2385.81,10,No,False
MOV-00250,15/09/2025,REF-116,Motor de damper,Ventilacion,Bajio,1.0,767.56,767.56,10,No,False
MOV-01132,29/04/2025,REF-118,Contactor,Electrico,Bajio,2.0,463.99,927.98,5,No,False
MOV-00769,10/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,2.0,1522.89,3045.78,6,Si,False
MOV-00020,16/09/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,1.0,9164.0,9164.0,18,Si,False
MOV-01530,30/04/2025,REF-107,Termostato mecanico,Control,Sureste,2.0,285.12,570.24,3,No,False
MOV-01012,07/07/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,5.0,8427.94,42139.7,18,Si,False
MOV-01234,14/03/2025,REF-109,Ventilador evaporador,Ventilacion,Bajio,3.0,948.45,2845.35,8,No,False
MOV-01195,10/04/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,2.0,6597.13,13194.26,14,Si,False
MOV-00972,08/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,1.0,1367.73,1367.73,6,Si,False
MOV-00486,17/12/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,2.0,876.53,1753.06,8,No,False
MOV-01284,15/12/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,2.0,905.49,1810.98,4,Si,False
MOV-00403,10/06/2025,REF-112,Capacitor de arranque,Electrico,Centro,3.0,232.66,697.98,4,No,True
MOV-01691,04/07/2025,REF-107,Termostato mecanico,Control,Norte,3.0,310.93,932.79,3,No,False
MOV-00354,24/02/2025,REF-118,Contactor,Electrico,Occidente,3.0,402.62,1207.86,5,No,False
MOV-02020,02/07/2025,REF-117,Sensor de temperatura,Control,Bajio,1.0,355.06,355.06,4,No,False
MOV-00899,18/02/2025,REF-111,Rele de arranque,Electrico,Centro,1.0,191.79,191.79,3,No,False
MOV-00914,18/02/2025,REF-112,Capacitor de arranque,Electrico,Centro,1.0,255.97,255.97,4,No,False
MOV-01884,15/09/2025,REF-107,Termostato mecanico,Control,Centro,3.0,275.78,827.34,3,No,False
MOV-01141,03/11/2025,REF-114,Valvula de expansion,Control,Occidente,3.0,1455.88,4367.64,11,No,True
MOV-01780,28/07/2025,REF-113,Filtro deshidratador,Filtro,Occidente,1.0,181.04,181.04,5,No,False
MOV-00052,06/02/2025,REF-116,Motor de damper,Ventilacion,Occidente,3.0,755.84,2267.52,10,No,False
MOV-01806,05/11/2025,REF-113,Filtro deshidratador,Filtro,Occidente,2.0,157.55,315.1,5,No,False
MOV-01896,28/12/2025,REF-109,Ventilador evaporador,Ventilacion,Bajio,3.0,932.82,2798.46,8,No,False
MOV-01432,18/04/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,1.0,4690.93,4690.93,12,Si,False
MOV-01773,19/07/2025,REF-101,Compresor 1/3 HP,Compresor,Occidente,1.0,5144.71,5144.71,12,Si,False
MOV-00571,25/06/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,3.0,994.54,2983.62,4,Si,False
MOV-00851,17/01/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,8455.32,25365.96,18,Si,False
MOV-01328,28/02/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Occidente,2.0,1526.38,3052.76,6,Si,False
MOV-01037,20/06/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,4.0,1591.08,6364.32,6,Si,False
MOV-00448,10/01/2025,REF-106,Termostato digital,Control,Bajio,3.0,687.04,2061.12,5,No,False
MOV-01112,17/11/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Sureste,3.0,930.37,2791.11,4,Si,False
MOV-01170,02/01/2025,REF-113,Filtro deshidratador,Filtro,Centro,1.0,182.55,182.55,5,No,False
MOV-01842,14/11/2025,REF-110,Ventilador condensador,Ventilacion,Sureste,2.0,1059.48,2118.96,9,No,False
MOV-00043,14/10/2025,REF-114,Valvula de expansion,Control,Norte,2.0,1328.71,2657.42,11,No,False
MOV-01886,27/11/2025,REF-111,Rele de arranque,Electrico,Bajio,1.0,191.07,191.07,3,No,False
MOV-02021,18/12/2025,REF-101,Compresor 1/3 HP,Compresor,Occidente,2.0,5463.66,10927.32,12,Si,False
MOV-01972,01/12/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,1.0,5503.8,5503.8,12,Si,False
MOV-00938,11/03/2025,REF-107,Termostato mecanico,Control,Centro,1.0,313.99,313.99,3,No,False
MOV-00843,02/11/2025,REF-116,Motor de damper,Ventilacion,Occidente,3.0,751.84,2255.52,10,No,False
MOV-00934,16/08/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,2.0,989.03,1978.06,8,No,False
MOV-01680,11/03/2025,REF-107,Termostato mecanico,Control,Bajio,2.0,288.91,577.82,3,No,False
MOV-00076,22/10/2025,REF-106,Termostato digital,Control,Bajio,1.0,,683.95,5,No,False
MOV-00228,19/12/2025,REF-117,Sensor de temperatura,Control,Centro,1.0,304.09,304.09,4,No,True
MOV-00639,31/10/2025,REF-115,Resistencia de deshielo,Electrico,Centro,1.0,569.82,569.82,6,No,False
MOV-01436,16/05/2025,REF-101,Compresor 1/3 HP,Compresor,Occidente,4.0,5036.79,20147.16,12,Si,True
MOV-00864,01/03/2025,REF-115,Resistencia de deshielo,Electrico,Bajio,3.0,556.53,1669.59,6,No,False
MOV-01324,19/02/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,1.0,8705.13,8705.13,18,Si,False
MOV-00153,25/10/2025,REF-108,Empaque de puerta,Sello,Bajio,1.0,498.84,498.84,7,Si,False
MOV-00353,05/10/2025,REF-113,Filtro deshidratador,Filtro,Bajio,1.0,176.51,176.51,5,No,False
MOV-00825,11/02/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,3.0,8602.7,25808.1,18,Si,False
MOV-00348,08/05/2025,REF-117,Sensor de temperatura,Control,Centro,2.0,354.49,708.98,4,No,False
MOV-00844,24/01/2025,REF-108,Empaque de puerta,Sello,Occidente,1.0,,478.88,7,Si,False
MOV-01554,07/02/2025,REF-108,Empaque de puerta,Sello,Bajio,3.0,509.55,1528.65,7,Si,False
MOV-02093,12/05/2025,REF-107,Termostato mecanico,Control,Sureste,3.0,289.49,868.47,3,No,False
MOV-01868,22/11/2025,REF-105,Gas refrigerante R-404a,Refrigerante, Centro,3.0,1455.67,4367.01,6,Si,False
MOV-01658,22/07/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,2.0,1559.06,3118.12,6,Si,False
MOV-01635,22/07/2025,REF-112,Capacitor de arranque,Electrico,Centro,3.0,247.24,741.72,4,No,False
MOV-01470,11/11/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,5473.85,16421.55,12,Si,True
MOV-00120,20/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,5.0,996.48,4982.4,4,Si,True
MOV-00800,18/03/2025,REF-116,Motor de damper,Ventilacion,Centro,2.0,786.63,1573.26,10,No,False
MOV-00877,17/06/2025,REF-107,Termostato mecanico,Control,Sureste,3.0,325.28,975.84,3,No,False
MOV-01545,25/01/2025,REF-107,Termostato mecanico,Control,Bajio,2.0,314.11,628.22,3,No,False
MOV-00911,25/12/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,3.0,5299.76,15899.28,12,Si,True
MOV-02081,19/05/2025,REF-114,Valvula de expansion,Control,Sureste,2.0,1548.95,3097.9,11,No,False
MOV-01737,09/10/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,2.0,1003.12,2006.24,4,Si,False
MOV-00852,27/12/2025,REF-111,Rele de arranque,Electrico,Occidente,2.0,178.69,357.38,3,No,False
MOV-01776,01/11/2025,REF-108,Empaque de puerta,Sello,Norte,2.0,485.72,971.44,7,Si,False
MOV-00543,19/02/2025,REF-115,Resistencia de deshielo,Electrico,Centro,3.0,578.53,1735.59,6,No,False
MOV-00771,16/08/2025,REF-118,Contactor,Electrico,Occidente,3.0,470.38,1411.14,5,No,False
MOV-01260,19/11/2025,REF-110,Ventilador condensador,Ventilacion,Norte,,1069.64,1069.64,9,No,False
MOV-00202,29/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1601.8,4805.4,6,Si,False
MOV-01751,29/05/2025,REF-108,Empaque de puerta,Sello,Occidente,2.0,503.91,1007.82,7,Si,True
MOV-00819,19/11/2025,REF-115,Resistencia de deshielo,Electrico,Norte,2.0,552.51,1105.02,6,No,False
MOV-01245,29/03/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Sureste,2.0,1476.99,2953.98,6,Si,False
MOV-00065,12/08/2025,REF-110,Ventilador condensador,Ventilacion,Occidente,3.0,1157.6,3472.8,9,No,False
MOV-00850,11/09/2025,REF-117,Sensor de temperatura,Control,Occidente,1.0,319.45,319.45,4,No,False
MOV-01876,26/08/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,2.0,925.46,1850.92,4,Si,False
MOV-00179,09/10/2025,REF-107,Termostato mecanico,Control,Norte,2.0,306.63,613.26,3,No,False
MOV-01761,24/06/2025,REF-107,Termostato mecanico,Control,Occidente,2.0,283.58,567.16,3,No,True
MOV-00741,24/11/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,1.0,916.27,916.27,8,No,False
MOV-01599,15/04/2025,REF-115,Resistencia de deshielo,Electrico,Sureste,3.0,575.81,1727.43,6,No,False
MOV-01218,16/02/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,3.0,1402.74,4208.22,6,Si,False
MOV-01129,29/08/2025,REF-116,Motor de damper,Ventilacion, Bajio,3.0,846.68,2540.04,10,No,False
MOV-01221,21/07/2025,REF-106,Termostato digital,Control,Centro,2.0,633.23,1266.46,5,No,False
MOV-00593,09/01/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,2.0,1596.87,3193.74,6,Si,False
MOV-01014,10/09/2025,REF-102,Compresor 1/2 HP,Compresor,Bajio,3.0,6680.31,20040.93,14,Si,False
MOV-00339,24/03/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Sureste,-1.0,1017.16,1017.16,4,Si,False
MOV-01508,06/05/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,2.0,1562.43,3124.86,6,Si,False
MOV-01935,27/09/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,2.0,1106.79,2213.58,9,No,False
MOV-00361,19/09/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,1.0,1337.06,1337.06,6,Si,True
MOV-00963,01/05/2025,REF-112,Capacitor de arranque,Electrico,Norte,1.0,237.53,237.53,4,No,False
MOV-01534,13/01/2025,REF-118,Contactor,Electrico,Norte,3.0,452.02,1356.06,5,No,False
MOV-01959,07/01/2025,REF-106,Termostato digital,Control,Centro,1.0,627.65,627.65,5,No,False
MOV-01018,28/01/2025,REF-115,Resistencia de deshielo,Electrico,Bajio,3.0,604.47,1813.41,6,No,False
MOV-00797,23/06/2025,REF-114,Valvula de expansion,Control,Bajio,3.0,1314.99,3944.97,11,No,False
MOV-00958,26/11/2025,REF-113,Filtro deshidratador,Filtro,Centro,2.0,154.59,309.18,5,No,False
MOV-00588,16/09/2025,REF-101,Compresor 1/3 HP,Compresor,Norte,2.0,5159.12,10318.24,12,Si,False
MOV-01953,28/11/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,2.0,917.44,1834.88,4,Si,False
MOV-00900,20/06/2025,REF-106,Termostato digital,Control,Norte,1.0,628.67,628.67,5,No,False
MOV-01213,13/10/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,1.0,1493.26,1493.26,6,Si,True
MOV-01694,19/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,BAJIO,3.0,1072.18,3216.54,4,Si,False
MOV-01211,18/09/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,2.0,5278.52,10557.04,12,Si,False
MOV-00098,27/08/2025,REF-108,Empaque de puerta,Sello,Sureste,3.0,531.2,1593.6,7,Si,False
MOV-00284,12/03/2025,REF-115,Resistencia de deshielo,Electrico,Bajio,2.0,568.97,1137.94,6,No,False
MOV-00678,20/01/2025,REF-106,Termostato digital,Control,Centro,3.0,619.01,1857.03,5,No,False
MOV-01043,06/03/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,3.0,930.55,2791.65,8,No,False
MOV-01764,02/07/2025,REF-117,Sensor de temperatura,Control,Bajio,3.0,342.94,1028.82,4,No,False
MOV-00451,16/02/2025,REF-110,Ventilador condensador,Ventilacion,Norte,2.0,1150.48,2300.96,9,No,False
MOV-01204,10/04/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,2.0,8427.67,16855.34,18,Si,False
MOV-00143,18/05/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,1.0,587.69,587.69,6,No,False
MOV-00998,16/12/2025,REF-106,Termostato digital,Control,Occidente,2.0,692.18,1384.36,5,No,False
MOV-00443,02/09/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,5288.4,15865.2,12,Si,False
MOV-01383,18/09/2025,REF-116,Motor de damper,Ventilacion,Norte,3.0,895.05,2685.15,10,No,False
MOV-00164,25/07/2025,REF-101,Compresor 1/3 HP,Compresor,Bajio,3.0,4622.57,13867.71,12,Si,False
MOV-01026,23/02/2025,REF-111,Rele de arranque,Electrico,Centro,3.0,,562.98,3,No,False
MOV-01714,26/05/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,5.0,8989.33,44946.65,18,Si,True
MOV-00747,10/02/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,2.0,8168.39,16336.78,18,Si,True
MOV-00425,07/04/2025,REF-116,Motor de damper,Ventilacion,Norte,2.0,882.95,1765.9,10,No,False
MOV-01153,17/03/2025,REF-103,Compresor 3/4 HP,Compresor,Occidente,3.0,7707.76,23123.28,18,Si,False
MOV-01657,07/12/2025,REF-110,Ventilador condensador,Ventilacion,Centro,3.0,1071.29,3213.87,9,No,False
MOV-01145,31/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,3.0,1030.5,3091.5,4,Si,False
MOV-01413,25/08/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,3.0,856.03,2568.09,8,No,False
MOV-01108,05/09/2025,REF-115,Resistencia de deshielo,Electrico,Occidente,1.0,560.68,560.68,6,No,False
MOV-01410,02/01/2025,REF-111,Rele de arranque,Electrico,Norte,3.0,186.48,559.44,3,No,False
MOV-01441,05/06/2025,REF-117,Sensor de temperatura,Control,Occidente,3.0,333.33,999.99,4,No,False
MOV-01867,23/07/2025,REF-118,Contactor,Electrico,Occidente,1.0,429.6,429.6,5,No,False
MOV-00133,11/08/2025,REF-102,Compresor 1/2 HP,Compresor,Norte,2.0,6255.21,12510.42,14,Si,False
MOV-01318,30/06/2025,REF-103,Compresor 3/4 HP,Compresor,Sureste,4.0,7865.57,31462.28,18,Si,False
MOV-01914,05/04/2025,REF-111,Rele de arranque,Electrico,Centro,1.0,205.43,205.43,3,No,False
MOV-00585,23/11/2025,REF-112,Capacitor de arranque,Electrico,Norte,2.0,253.79,507.58,4,No,False
MOV-00331,27/11/2025,REF-108,Empaque de puerta,Sello,Norte,3.0,517.22,1551.66,7,Si,False
MOV-00144,20/07/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Centro,1.0,1394.22,1394.22,6,Si,False
MOV-01225,27/09/2025,REF-110,Ventilador condensador,Ventilacion,Centro,2.0,1178.53,2357.06,9,No,False
MOV-01066,14/02/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,2.0,1014.76,2029.52,4,Si,False
MOV-01975,05/07/2025,REF-112,Capacitor de arranque,Electrico,Bajio,1.0,232.71,232.71,4,No,False
MOV-01799,16/05/2025,REF-117,Sensor de temperatura,Control,Occidente,3.0,347.94,1043.82,4,No,False
MOV-01600,01/02/2025,REF-117,Sensor de temperatura,Control,Centro,1.0,301.95,301.95,4,No,False
MOV-01980,07/07/2025,REF-112,Capacitor de arranque,Electrico,Norte,3.0,241.02,723.06,4,No,False
MOV-00381,04/10/2025,REF-116,Motor de damper,Ventilacion,Norte,1.0,745.68,745.68,10,No,False
MOV-01742,08/01/2025,REF-110,Ventilador condensador,Ventilacion,Centro,1.0,1129.34,1129.34,9,No,False
MOV-00802,04/02/2025,REF-103,Compresor 3/4 HP,Compresor,Sureste,2.0,8890.71,17781.42,18,Si,True
MOV-00315,27/11/2025,REF-117,Sensor de temperatura,Control,Bajio,3.0,303.12,909.36,4,No,False
MOV-01933,26/06/2025,REF-116,Motor de damper,Ventilacion,Norte,3.0,761.51,2284.53,10,No,False
MOV-00360,24/06/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,3.0,7874.88,23624.64,18,Si,True
MOV-01502,28/04/2025,REF-116,Motor de damper,Ventilacion,Centro,1.0,873.29,873.29,10,No,False
MOV-01425,03/03/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,1.0,1413.9,1413.9,6,Si,False
MOV-00655,21/03/2025,REF-101,Compresor 1/3 HP,Compresor,Sureste,3.0,4714.52,14143.56,12,Si,True
MOV-00847,10/03/2025,REF-102,Compresor 1/2 HP,Compresor,Norte,3.0,6193.43,18580.29,14,Si,False
MOV-01740,20/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,3.0,1048.35,3145.05,4,Si,True
MOV-01238,20/09/2025,REF-112,Capacitor de arranque,Electrico,SURESTE,3.0,231.34,694.02,4,No,False
MOV-00920,23/05/2025,REF-115,Resistencia de deshielo,Electrico,Norte,1.0,576.07,576.07,6,No,False
MOV-00839,01/11/2025,REF-113,Filtro deshidratador,Filtro,Sureste,3.0,175.48,526.44,5,No,False
MOV-00613,28/06/2025,REF-117,Sensor de temperatura,Control,Bajio,3.0,350.46,1051.38,4,No,False
MOV-01605,03/03/2025,REF-111,Rele de arranque,Electrico,Occidente,3.0,192.1,576.3,3,No,True
MOV-01477,24/10/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,2.0,4944.16,9888.32,12,Si,False
MOV-01458,08/10/2025,REF-113,Filtro deshidratador,Filtro,Centro,3.0,153.86,461.58,5,No,False
MOV-00730,30/01/2025,REF-109,Ventilador evaporador,Ventilacion,Occidente,2.0,884.27,1768.54,8,No,False
MOV-00688,08/04/2025,REF-117,Sensor de temperatura,Control,Occidente,2.0,323.12,646.24,4,No,False
MOV-00008,28/06/2025,REF-117,Sensor de temperatura,Control,Bajio,1.0,330.17,330.17,4,No,False
MOV-01189,26/01/2025,REF-108,Empaque de puerta,Sello,Norte,2.0,489.0,978.0,7,Si,False
MOV-00854,24/06/2025,REF-107,Termostato mecanico,Control,Sureste,3.0,325.14,975.42,3,No,False
MOV-01915,06/05/2025,REF-117,Sensor de temperatura,Control,Centro,1.0,331.08,331.08,4,No,False
MOV-01379,12/11/2025,REF-102,Compresor 1/2 HP,Compresor,Norte,1.0,5957.63,5957.63,14,Si,False
MOV-01073,31/12/2025,REF-113,Filtro deshidratador,Filtro,Bajio,3.0,177.21,531.63,5,No,False
MOV-01028,11/10/2025,REF-113,Filtro deshidratador,Filtro,Centro,3.0,169.23,507.69,5,No,False
MOV-01231,16/04/2025,REF-108,Empaque de puerta,Sello,Bajio,1.0,521.07,521.07,7,Si,False
MOV-01974,20/10/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,3.0,9253.32,27759.96,18,Si,False
MOV-00239,20/04/2025,REF-111,Rele de arranque,Electrico,Bajio,3.0,175.4,526.2,3,No,False
MOV-00872,24/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,2.0,,1900.16,4,Si,False
MOV-00079,30/05/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,4.0,8532.18,34128.72,18,Si,False
MOV-01669,16/06/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,1.0,8520.87,8520.87,18,Si,False
MOV-01131,03/07/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Bajio,2.0,1005.38,2010.76,4,Si,False
MOV-01835,23/12/2025,REF-102,Compresor 1/2 HP,Compresor,Centro,3.0,7056.07,21168.21,14,Si,False
MOV-00117,08/02/2025,REF-107,Termostato mecanico,Control,Bajio,2.0,311.71,623.42,3,No,False
MOV-00324,07/12/2025,REF-111,Rele de arranque,Electrico,Norte,3.0,183.85,551.55,3,No,False
MOV-01339,05/09/2025,REF-114,Valvula de expansion,Control,Bajio,3.0,1427.19,4281.57,11,No,False
MOV-00440,05/01/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,1.0,1455.04,1455.04,6,Si,False
MOV-00549,09/07/2025,REF-112,Capacitor de arranque,Electrico,Centro,3.0,242.95,728.85,4,No,False
MOV-01938,27/04/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Bajio,3.0,1427.39,4282.17,6,Si,True
MOV-00174,13/04/2025,REF-101,Compresor 1/3 HP,Compresor,Sureste,1.0,5275.17,5275.17,12,Si,False
MOV-01832,12/02/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,3.0,971.75,2915.25,8,No,False
MOV-01623,26/01/2025,REF-108,Empaque de puerta,Sello,Centro,1.0,531.17,531.17,7,Si,True
MOV-01289,02/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,3.0,906.16,2718.48,4,Si,False
MOV-01785,24/09/2025,REF-109,Ventilador evaporador,Ventilacion,Norte,1.0,1006.08,1006.08,8,No,False
MOV-01877,21/09/2025,REF-107,Termostato mecanico,Control,Centro,2.0,280.04,560.08,3,No,False
MOV-02076,24/11/2025,REF-103,Compresor 3/4 HP,Compresor,Bajio,1.0,8384.51,8384.51,18,Si,False
MOV-01579,23/12/2025,REF-112,Capacitor de arranque,Electrico,Occidente,1.0,269.19,269.19,4,No,False
MOV-00415,14/05/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Occidente,3.0,967.8,2903.4,4,Si,False
MOV-01196,03/10/2025,REF-101,Compresor 1/3 HP,Compresor,Centro,1.0,5304.57,5304.57,12,Si,False
MOV-00309,20/08/2025,REF-106,Termostato digital,Control,Norte,3.0,615.88,1847.64,5,No,False
MOV-00807,09/05/2025,REF-107,Termostato mecanico,Control,Norte,3.0,289.31,867.93,3,No,False
MOV-02029,20/09/2025,REF-103,Compresor 3/4 HP,Compresor,Norte,2.0,8572.47,17144.94,18,Si,False
MOV-00165,29/03/2025,REF-105,Gas refrigerante R-404a,Refrigerante,Norte,2.0,1409.92,2819.84,6,Si,False
MOV-02016,28/10/2025,REF-112,Capacitor de arranque,Electrico,Occidente,1.0,271.99,271.99,4,No,False
MOV-01630,15/03/2025,REF-108,Empaque de puerta,Sello,Bajio,1.0,504.56,504.56,7,Si,True
MOV-01440,05/12/2025,REF-112,Capacitor de arranque,Electrico,Norte,3.0,246.71,740.13,4,No,False
MOV-01765,18/10/2025,REF-103,Compresor 3/4 HP,Compresor,Sureste,1.0,8317.39,8317.39,18,Si,True
MOV-00238,17/07/2025,REF-113,Filtro deshidratador,Filtro,Centro,3.0,168.47,505.41,5,No,False
MOV-01457,28/08/2025,REF-102,Compresor 1/2 HP,Compresor,Sureste,3.0,6393.6,19180.8,14,Si,True
MOV-01863,18/12/2025,REF-109,Ventilador evaporador,Ventilacion,Centro,1.0,914.1,914.1,8,No,False
MOV-00387,25/12/2025,REF-110,Ventilador condensador,Ventilacion,Bajio,2.0,1125.91,2251.82,9,No,False
MOV-00748,18/12/2025,REF-103,Compresor 3/4 HP,Compresor,Centro,1.0,8419.83,8419.83,18,Si,False
MOV-00123,23/10/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Norte,3.0,914.96,2744.88,4,Si,False
MOV-00096,16/11/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,1.0,1034.73,1034.73,4,Si,False
MOV-01795,27/04/2025,REF-104,Gas refrigerante R-134a,Refrigerante,Centro,1.0,952.66,952.66,4,Si,False
MOV-00046,11/07/2025,REF-107,Termostato mecanico,Control,Centro,3.0,297.31,891.93,3,No,False
MOV-01016,08/06/2025,REF-117,Sensor de temperatura,Control,Centro,2.0,298.07,596.14,4,No,False
MOV-01728,14/05/2025,REF-118,Contactor,Electrico,Centro,2.0,399.89,799.78,5,No,False
MOV-01826,24/11/2025,REF-106,Termostato digital,Control,Centro,3.0,597.18,1791.54,5,No,False
MOV-00383,17/12/2025,REF-116,Motor de damper,Ventilacion,Centro,3.0,865.2,2595.6,10,No,True
